postnummer,NDI,NDI_rank
28636,-.35830605,.36392096
28637,-.40681875,.34171396
28672,-.97592813,.15574251
28673,-1.2117881,.1057523
28674,-.5993824,.26658189
28675,-.15309133,.46096656
28691,-.41538551,.33828998
28692,-.41079909,.34005088
28695,-.75133526,.21551555
28731,-2.2481649,.016728625
28732,-1.6560498,.049892388
28733,-.062896349,.50127178
28734,-.81444997,.19741733
28772,-1.4744346,.066621013
28791,-.47158295,.31441987
28792,-.41742709,.33711603
28793,-.46047851,.31891999
28831,-.60225821,.26511446
28832,-.57931554,.27421248
28833,-.30158445,.39053023
28834,.082742602,.57141459
28890,.073773749,.5673058
28893,-.42301565,.33467031
28931,-1.2802331,.093621604
28932,-.11594578,.47808647
28933,-1.2049065,.10721973
28941,-1.2713072,.095578164
28942,-1.551164,.060066525
28943,-.15425991,.46047741
28946,-1.6428962,.050772842
28947,-.59688449,.26726669
28950,-1.3620927,.08158873
28971,-2.2053154,.01858736
28972,-1.0315603,.14302485
28973,-.20211211,.43836823
28990,-.26111966,.40990022
28992,-.49781224,.30502838
28993,.029136999,.54637057
28994,-.1365014,.4687928
29131,-.24100366,.42066133
29132,-1.1394814,.11993739
29133,-.10571174,.48307571
29134,-.28987381,.39522597
29135,-.59508675,.26824495
29136,-1.4960228,.064468794
29137,-2.5078993,.0098806499
29138,-2.9719319,.0041087852
29139,-1.6892167,.047055371
29140,-.034387738,.51555467
29141,-.95320857,.16131872
29142,-1.1068282,.12600274
29143,1.0511781,.86851889
29144,.3625626,.68812364
29145,-2.1252553,.022109177
29146,-1.5650464,.058305614
29147,-.27059555,.40559578
29148,-.98769289,.15349247
29149,.050415371,.55556643
29150,.19243293,.62111133
29151,.3788875,.69399333
29153,-.94950277,.16288398
29154,.226588,.63607907
29155,-.20577542,.43680298
29156,-.15223752,.46126002
29157,.11369044,.58589315
29158,1.0267961,.86450791
29159,-1.4307945,.072882019
29160,-1.5597222,.058990411
29161,-.041848771,.51173937
29162,.062113285,.56172961
29163,-.020778082,.52230483
29165,.066473931,.56388181
29166,.5743742,.761397
29167,-.053705174,.50479358
29168,.27884769,.65779692
29169,-.094623372,.48806494
29170,.90096843,.83936608
29173,-.35378042,.36568186
29175,-.12667999,.47299942
29176,-.1634859,.45627078
29177,.02008431,.54265308
29191,-.26560888,.40794364
29192,.075445518,.56838191
29193,.017221848,.54108787
29194,.55199134,.75327724
29195,-.080843978,.49285853
29197,-.15198268,.46145567
29198,-.39695951,.34631187
29331,-.95261759,.16151439
29332,-1.0608325,.13578556
29333,-2.091948,.023478771
29334,-.94399238,.16454706
29335,.089634337,.57464296
29336,-.78414851,.20710233
29337,-1.5272592,.062023088
29338,-1.3916001,.077969089
29339,.29137692,.66268831
29340,-.092314869,.48943454
29341,-.65190661,.24652711
29342,-.21451388,.4326942
29372,.16010125,.60761106
29373,-.76786619,.21062414
29374,-.55729592,.2829192
29391,-.28736839,.39688906
29392,-.21955706,.42985716
29393,-.31895837,.3817257
29394,-.060606252,.50225008
29395,-1.559006,.059088241
29431,-.71949399,.22529837
29432,-1.2629256,.097241245
29433,-.3168951,.38270396
29434,-.13727213,.46830365
29435,-.94235706,.1650362
29436,-.35352001,.36597535
29437,.25576842,.64811194
29438,-.69010293,.2337116
29439,-.25064403,.41518295
29440,-.060161564,.50254351
29471,-1.3341969,.086284481
29472,.30452639,.66601449
29474,.29490218,.66366661
29475,-.027418975,.51927215
29476,-.43621743,.32938761
29477,.28072172,.65867734
29491,-.30017027,.39111719
29492,-.18792392,.44511837
29493,-.51088595,.3010174
29494,-.32862076,.37693211
29495,-.44507742,.32527882
29531,-1.0230012,.14410096
29532,-.47396636,.31373507
29534,-1.9833063,.027294071
29535,.059993215,.56055564
29536,-.56602812,.27959302
29537,-.90652061,.1747212
29538,-.91854727,.17178634
29539,-.89398283,.17775387
29551,.82574427,.82342005
29572,-1.0021824,.14889455
29573,-.69543791,.23204853
29574,-.99224967,.15173157
29591,.038430553,.55028373
29594,-.2387522,.42144394
29631,-.010304628,.52817452
29632,.26908475,.65378594
29633,.6382758,.77890825
29634,.34834787,.68225396
29635,-.21493241,.43210721
29637,.87452668,.8325181
29638,1.0471128,.8679319
29641,.63143617,.77753866
29672,-.026383204,.51976132
29691,-.24112561,.42056349
29692,-.20245987,.43827039
29731,-.82492095,.19369987
29732,-.79768711,.20387399
29772,-.70530123,.22862454
29791,-.31368023,.38426924
29792,-.52530372,.29553902
29794,-.32654038,.37781256
29795,-.42169347,.33506164
29831,-1.3616974,.081686556
29832,-.25478518,.41303071
29833,-.35589072,.36470357
29834,-.079102688,.49373901
29891,-.4513796,.32322443
29892,-.13300347,.4705537
29893,-.2115813,.43406379
29894,-.66033834,.24349442
29896,-.21390182,.43298766
30220,-1.1618824,.11514381
30221,-1.8743581,.032968108
30222,-1.7891301,.039620426
30223,.68278188,.78957152
30224,.28075606,.65887302
30225,.78446716,.81490904
30226,.76638591,.81040895
30227,-.79512763,.20465662
30228,1.4816996,.93328118
30229,.56503397,.75826651
30230,.57867396,.76257092
30231,.21812664,.63324201
30232,-.12364858,.47446683
30233,.37163249,.69135201
30234,.73399752,.80140871
30235,1.0358058,.86607319
30236,-.48305422,.31011543
30237,-.15498123,.46018392
30238,.16024318,.60770887
30239,.71995437,.79700643
30240,.96207511,.85169244
30241,.17206673,.61279595
30242,.15449259,.60467619
30243,-.31150344,.38563883
30244,-1.1891696,.11044805
30245,.10465997,.58168656
30246,-.32948849,.37663862
30247,-.10039012,.48561925
30248,-.68553495,.23527685
30249,-1.0711495,.13343768
30251,-.78321862,.20749365
30252,-1.1412926,.11954608
30253,-.40041098,.34504011
30254,-1.6857183,.047642339
30255,-2.2499776,.016532969
30256,.66803032,.78683233
30257,-1.9184221,.030424574
30258,-.86066163,.18626492
30259,-.23332104,.42379183
30260,-1.4405338,.071708083
30261,-.61924422,.25885347
30262,-.97042102,.15750343
30263,.63502413,.77832127
30264,.58011323,.76354921
30265,.27557251,.65652514
30266,-1.056432,.13715516
30267,-.55475372,.28409314
30268,-1.5376767,.061729603
30269,-1.2273631,.1036979
30270,.53503263,.74701625
30271,-.76159763,.21238506
30272,1.3460249,.91723734
30273,.6311096,.77734298
30274,.73242432,.8010174
30275,.7285884,.79984349
30276,2.1608136,.98258656
30277,.55099332,.75308156
30279,.59001154,.76687539
30283,.35118914,.68372136
30290,.40514591,.70406967
30291,.9099285,.84083349
30292,.87423098,.83232242
30293,1.1442637,.88691056
30294,.15919557,.6072197
30295,.1269736,.59156722
30296,.047501899,.55429465
30560,.47791478,.73009193
30561,.3464033,.68078655
30564,.75818181,.80825669
30565,.82894862,.82439834
30570,.90343219,.83985519
30571,.49104306,.73361379
30572,1.068604,.8721385
30575,-.2587342,.41117197
30576,-.38462594,.35169244
30577,.20440613,.62766582
30578,.23752703,.64097047
30591,.46746337,.72588533
30592,.30526215,.6664058
30593,.35418871,.68450403
30594,.3252278,.67403638
30595,.87489104,.83281159
30596,.10147212,.58012128
30597,.093075447,.57601255
31130,.18614134,.61807865
31131,-.35083908,.36763844
31132,-1.0023862,.14869888
31133,-.30731583,.38730189
31134,-.70063138,.23009196
31135,-.77102941,.20984152
31136,-1.0433264,.13989435
31137,-.064487338,.50048912
31138,.26015189,.64987284
31139,-1.2599375,.097926043
31140,.062731445,.56241441
31141,-.23112887,.42477012
31142,.38217172,.69506943
31143,1.1780666,.89326942
31145,-.087324403,.49070632
31146,-.56292242,.28066915
31150,-.40372902,.34308353
31151,-.94709891,.16356878
31152,-.37498099,.35697514
31154,-.051263589,.50635886
31160,-.66528004,.24192917
31161,-.44162291,.32733321
31162,-.55216467,.28487575
31163,-.86558694,.18450402
31164,-.50228631,.30395225
31165,-.06915231,.49774995
31167,.29400611,.66337311
31168,-.78037089,.20847192
31169,.30486733,.66621011
31170,.77270401,.81187636
31171,-.58655733,.27098414
31172,.88431013,.83545297
31173,-.53744948,.29045197
31174,-.10130723,.48503229
31175,-.86123621,.18587361
31176,.59591341,.76853848
31177,1.6699542,.95167285
31178,.04768556,.55449033
31190,-.29126841,.39512816
31191,-.55259472,.28477794
31192,.2014236,.62590492
31193,-.49762824,.30512619
31194,-.224686,.42741147
31195,.01789771,.54118568
31196,-.16718826,.45431423
31197,-.27953264,.40148699
31198,-.27565452,.40324789
31199,-.61523193,.26022306
31230,-1.1147376,.12453531
31231,.011538339,.53864217
31232,-1.0081353,.14732929
31233,.47224215,.72764623
31234,-.12871931,.47221678
31235,-.30119246,.39072588
31236,-.91551298,.1726668
31240,-.9727965,.15652514
31245,-.56739497,.2791039
31250,-.66336477,.24241832
31251,-1.5116588,.063197024
31252,-.40487877,.34249657
31253,-.93601114,.16718842
31260,.32716915,.67413419
31261,.4944011,.73459208
31271,.081639364,.57072979
31272,.58073688,.76394051
31273,.61279589,.77303857
31275,-.48777315,.30903932
31277,-.074357726,.49579337
31291,-.16902164,.45294464
31292,-.37603036,.35638818
31293,-.26456898,.40853062
31294,-.35408565,.3654862
31295,-.31264728,.38495404
31296,.013734275,.53991389
31297,-.36207172,.36274701
31298,-.47645903,.31265897
31330,.27329376,.65544903
31331,-.99366564,.15134025
31332,-.58385009,.27215809
31333,-1.1377239,.12013305
31350,.19526176,.62248093
31391,-.68022674,.23635297
31392,.040287524,.55116415
31393,-.025443211,.52025044
31394,-.84096372,.19115633
31395,-.061568778,.50195658
31396,-.052656244,.50538057
31397,.014621637,.5403052
31431,-1.4187828,.074642926
31432,-1.1947031,.10927411
31433,-.66428387,.24222265
31434,-.37025803,.35922521
31441,-.89336467,.17785169
31442,-1.4034634,.076892979
31451,-.70693654,.22823322
31452,.046612836,.55370772
31491,.174073,.61387205
31492,-.1889607,.44472706
31493,.55393308,.75425553
31494,-.8049559,.20123264
31495,-1.2366211,.10135003
31496,-.47101185,.3148112
31497,-.3871946,.35061631
31498,-.37948537,.35521424
33130,-.26031274,.41038936
33131,-.093138725,.48884758
33132,.22054067,.63402468
33133,.60282481,.7698102
33134,-.011764606,.52719623
33135,.17995657,.61533946
33136,-.05412925,.50469577
33137,.065160282,.56319702
33140,-1.4630357,.067697123
33141,.61560935,.7740168
33142,-.21051839,.4348464
33143,-1.0184463,.14556839
33144,.51664352,.74232048
33150,-1.0932306,.12893759
33151,.80859149,.81970263
33152,.14498997,.60037172
33153,.53049868,.74554884
33154,1.0382218,.86636668
33155,1.9158288,.97133631
33156,-1.2227954,.10418705
33171,-.39025995,.34875759
33172,.12188827,.59009981
33173,-.20276095,.43817258
33174,.32819024,.67472118
33176,-1.0450141,.13911171
33177,-.21608821,.43171591
33179,-.45016459,.32351789
33191,.75330198,.80678928
33192,.1700947,.61162198
33193,.68279719,.78966933
33194,.32123631,.67256898
33195,.051274262,.55615342
33196,.2571373,.64879674
33197,.4097645,.7060262
33198,-.23039307,.42525923
33230,-.60112578,.26550576
33231,.055070303,.55791432
33232,-2.098815,.023283115
33233,-.086625613,.49099982
33234,-.56100273,.2815496
33235,-.64421177,.24946195
33236,-.80325603,.20221092
33237,.29531294,.66376442
33238,-.34222442,.37116024
33291,-.30701125,.38749754
33292,.20023471,.62531793
33330,-.49644518,.30581099
33331,-1.0289736,.14331834
33332,-.32333186,.37937781
33333,.060023226,.56075132
33371,-.54948258,.28546274
33372,.25374326,.64713365
33373,.20273483,.62668753
33374,-.018212017,.52357662
33375,-.52982128,.29387596
33376,.050933234,.55576205
33377,-1.0798737,.13187243
33378,-.18232694,.44717276
33391,-.0018075964,.53238112
33392,-.26060927,.41019371
33393,.03752736,.54979455
33431,-.049350969,.50733709
33432,-.15627091,.45969477
33433,-1.0198219,.14478576
33435,.39014781,.6972217
33491,.030355332,.54676187
33530,-.60193706,.2652123
33531,-.18275023,.44707495
33532,-.22031119,.42946586
33533,-1.0611427,.13568774
33571,-.1594349,.45852083
33572,.068092138,.56466442
33573,-.30823231,.3870084
33574,.34735033,.68156916
33591,.15494239,.60506749
33592,-.61391115,.26100567
33593,.34520397,.68049306
33594,-.42129356,.33525729
33596,-.20925345,.43562904
34131,-.24143219,.42017218
34132,.10594184,.58217567
34133,.010175122,.53815299
34134,.26394644,.65182936
34135,-.37992826,.35501859
34136,-.90422517,.17530815
34137,-.63165826,.25405988
34138,-.73179579,.22158091
34139,.17088082,.61211115
34140,.98413283,.85619253
34141,-1.2666439,.096458621
34142,.062404655,.56192523
34143,-.9396506,.1661123
34144,-.16469896,.45587948
34150,-1.0425569,.14009
34151,-.20839718,.43592253
34152,.014609509,.54020739
34155,-.32973298,.37634513
34170,-.20154513,.43866172
34171,-1.3542335,.082958326
34172,-.14376692,.46536881
34173,-1.2298828,.10301311
34174,-.37813342,.35580122
34175,-.54267287,.28908238
34176,-.38325718,.35286638
34177,.027594637,.54578358
34191,-.16272798,.45685777
34193,.077870622,.5697515
34194,.096890904,.57787126
34196,.106698,.58246917
34230,-1.3797914,.079632163
34231,-2.6307082,.0075327726
34232,-.69958216,.2305811
34233,-.34277707,.37096459
34234,.21778066,.63285071
34235,.33839327,.67785168
34236,-1.6365056,.051261984
34250,-.83232838,.19291724
34251,-.30332664,.38945413
34252,.2142407,.63108981
34253,-.27839407,.40197614
34254,-.36924154,.36010566
34255,.10967679,.58383876
34260,-.40126416,.34455097
34261,.1358158,.59655643
34262,-.036382254,.51398945
34263,.13731988,.5977304
34264,.63689482,.77871257
34265,-.73900551,.21893954
34290,-.77965963,.20856975
34291,.019202052,.54206616
34292,.52404463,.74388576
34293,.18952809,.61964393
34294,.64955771,.78213656
34330,-.48858768,.30864802
34331,-1.4705895,.067110151
34332,-.0032791984,.53169632
34333,.20679469,.6289376
34334,.56282771,.75728822
34335,.99838865,.85932302
34336,.71864444,.79671299
34337,.23281747,.63872039
34338,2.1939058,.98405403
34371,.11193151,.58491486
34372,-.36752206,.36059481
34373,.19040446,.62072003
34374,-.6156798,.26012522
34390,.36364648,.68861282
34391,-.048550248,.50772846
34392,-.35307723,.366171
34393,.12316684,.59049112
34394,-.19296713,.44286832
34395,-.38795733,.35012719
34396,-.38718367,.35071415
34397,-.2746622,.40373704
35220,.80612355,.81931126
35222,.3478218,.68205833
35223,2.4490094,.99217373
35229,.9505046,.84934455
35230,.57696551,.76227742
35231,.36528447,.68890625
35232,.09738113,.57816476
35233,.38566557,.69594991
35234,.63074321,.77695167
35235,.76175898,.80943066
35236,.79727781,.81755036
35237,-2.2963364,.014869888
35238,-1.3364207,.085697517
35239,-.37520581,.35677949
35240,.32876471,.67530817
35241,.043354116,.55243593
35242,1.0351351,.86597532
35243,.46023276,.72392881
35244,-.14162102,.46644491
35245,.7459814,.80541968
35246,.25108311,.64635098
35247,-1.918083,.03062023
35248,-1.3687645,.081001759
35249,1.0076689,.86137742
35250,1.2301294,.90168267
35251,.87505883,.83290941
35252,-1.2614664,.097534731
35253,.34378546,.67980826
35254,-1.0436037,.13979651
35255,-.25757086,.41215026
35256,-1.8683088,.033163764
35257,.24735577,.64449227
35258,.10340507,.58129525
35259,1.3711913,.92027003
35260,.93338239,.84474665
35261,.2557357,.64801407
35262,.81157541,.82038742
35263,1.2173851,.89962828
35264,1.2677877,.9057914
35265,.096893601,.57796907
35271,1.5505086,.94071609
35272,.55306649,.75386423
35273,.92695004,.84337705
35274,.15848067,.60673058
35571,-.2851049,.39776951
35572,-.43656692,.32928976
35573,.31778544,.67149287
35574,.0047958577,.5354138
35575,.41195345,.70680887
35591,.40173659,.70240659
35592,.81884766,.82156134
35593,.38227004,.6951673
35594,.50510454,.73850518
35595,.63976449,.77920175
35596,.16384605,.60937196
35597,-.53568417,.29143023
35598,.040220689,.55106634
35599,.72308546,.79788691
36130,-1.9059907,.03130503
36131,-.91591203,.17247114
36132,-.45991391,.31911564
36133,.19350745,.62140483
36142,-.73343068,.22060262
36153,-.87203854,.18284093
36154,-.78307837,.20759147
36191,-.12926048,.47202113
36192,-.083150245,.49197808
36193,-.50943995,.30150655
36194,-.77239221,.20964587
36195,-.36302012,.36245352
36196,-.12040383,.47603208
36197,-1.8454199,.035707299
36230,-.7333464,.22079828
36231,-.13931404,.46722755
36232,-1.5566288,.059381727
36240,-1.2603279,.097828217
36250,-.099203125,.48630404
36251,-.50627071,.30258265
36252,.56256282,.75719035
36253,.09621428,.57728428
36254,-1.4749712,.066425361
36256,-1.2870151,.092447661
36257,-1.6126497,.053218547
36258,-.86083245,.18606927
36291,-.39897189,.34572491
36292,-.67681146,.23811387
36293,-.39490187,.34729016
36294,-.64521384,.24907063
36295,-.32580757,.37849736
36296,-.28349113,.39884561
36297,-.020315625,.52250051
36298,-.74136823,.2184504
36330,-.32074788,.3803561
36331,-.33890232,.37292114
36333,.18693015,.61866564
36334,.63986999,.77929956
36335,.51839364,.74251616
36341,-1.135761,.12052436
36342,-.83552331,.19252592
36344,-1.1187043,.12365486
36345,-1.5636334,.058403444
36391,-.065699451,.49980435
36392,-.44357637,.32635492
36393,-.048318967,.50802189
